,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether USDt,USDT,tether,58074,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83818134651.27141,86706257841.30522,True,,3,,,,2023-07-31T09:15:00.000Z,1.0000970271316867,18075292328.802174,51.9551,0.02707799,-0.03032821,0.01194102,0.01730732,0.01038731,-0.00592713,83826267284.45995,7.0713,86714670700.8,,2023-07-31T09:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-07-31 14:47:08.442611
3,1839,BNB,BNB,bnb,1548,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153855373.18960035,153855373.18960035,False,,4,,,,2023-07-31T09:15:00.000Z,243.7524655349247,469733321.37070906,25.8078,0.1356997,0.48185475,0.92016576,0.2488335,-20.01157964,-24.72575459,37502626550.76104,3.1636,37502626550.76,,2023-07-31T09:15:00.000Z,,,,,,2023-07-31 14:47:08.442611
4,52,XRP,XRP,xrp,1015,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,52693851493.0,99988556423.0,False,,5,,,,2023-07-31T09:15:00.000Z,0.7050154276636561,1509140906.4961445,110.366,-0.01650368,-1.02746803,-1.95008313,50.20586415,39.57680837,52.1439706,37149978245.58258,3.1343,70501542766.37,,2023-07-31T09:15:00.000Z,,,,,,2023-07-31 14:47:08.442611
5,3408,USD Coin,USDC,usd-coin,13483,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26540872141.526012,26540872141.526012,False,,6,,,,2023-07-31T09:15:00.000Z,1.0000179031265464,2493672592.262096,69.6264,0.00633817,-0.0318897,0.00093381,-0.01437321,0.01922757,0.00276185,26541347306.118614,2.2391,26541347306.12,,2023-07-31T09:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-07-31 14:47:08.442611
6,74,Dogecoin,DOGE,dogecoin,759,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140396126383.7052,140396126383.7052,True,,7,,,,2023-07-31T09:15:00.000Z,0.07928486947298898,407687646.44567037,-16.1775,0.75427327,-1.0751833,6.4235767,16.51639324,10.73096987,1.04452496,11131288554.845331,0.9391,11131288554.85,,2023-07-31T09:15:00.000Z,,,,,,2023-07-31 14:47:08.442611
7,2010,Cardano,ADA,cardano,885,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35007292379.585,36030277985.671,False,,8,,,,2023-07-31T09:15:00.000Z,0.3137288348282801,184113805.2059276,21.6057,0.33727772,-0.56572441,0.03544678,9.73262974,-13.61163624,-18.8573018,10982797048.740131,0.9265,14117797567.27,,2023-07-31T09:15:00.000Z,,,,,,2023-07-31 14:47:08.442611
8,5426,Solana,SOL,solana,495,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,404372869.4558904,553689369.9748363,True,,9,,,,2023-07-31T09:15:00.000Z,24.497809580389667,404340239.6757562,62.1754,-0.03661184,-1.87386183,0.03881226,32.99360023,18.40327369,11.92895107,9906249555.406172,0.8357,13564176752.33,,2023-07-31T09:15:00.000Z,,,,,,2023-07-31 14:47:08.442611
9,1958,TRON,TRX,tron,800,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,89622361083.62952,89622458125.0216,True,,10,71659659264.0,5626786545.439115,,2023-07-31T09:15:00.000Z,0.07852097823560082,266865804.0829765,48.2762,-0.54154374,-4.47316148,-3.85935897,1.62388865,5.47161984,14.87413064,7037235464.070831,0.5937,7037243083.86,,2023-07-31T09:15:00.000Z,,,,,,2023-07-31 14:47:08.442611
10,2,Litecoin,LTC,litecoin,962,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73480351.72743528,84000000.0,False,,11,,,,2023-07-31T09:15:00.000Z,93.76691742610309,645355833.4481558,12.9771,0.50491463,-1.03128256,1.57745484,-14.24949675,0.87499264,6.18124903,6890026072.867435,0.5813,7876421063.79,,2023-07-31T09:15:00.000Z,,,,,,2023-07-31 14:47:08.442611
11,3890,Polygon,MATIC,polygon,791,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-07-31T09:15:00.000Z,0.7021246459923696,240758471.15031746,22.6435,0.33495712,-1.41038732,-5.43688496,6.63403296,-21.39279329,-26.87168664,6543428921.108519,0.5521,7021246459.92,,2023-07-31T09:15:00.000Z,,,,,,2023-07-31 14:47:08.442611
12,6636,Polkadot,DOT,polkadot-new,545,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1234715294.8605297,1339821669.1542115,True,,13,,,,2023-07-31T09:15:00.000Z,5.183166869326581,113484552.58144991,63.6742,-0.05664418,-1.20954334,-2.53277601,-1.72942495,-0.9795012,-8.80513674,6399735409.371899,0.5399,6944519286.37,,2023-07-31T09:15:00.000Z,,,,,,2023-07-31 14:47:08.442611
13,5994,Shiba Inu,SHIB,shiba-inu,577,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,14,,,,2023-07-31T09:15:00.000Z,8.394379642159086e-06,146709196.57720667,-35.5981,0.64915807,-1.7425627,6.23949919,10.42399897,-0.9468337,-15.32236715,4947201742.350238,0.4173,4949234236.63,,2023-07-31T09:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-07-31 14:47:08.442611
14,1831,Bitcoin Cash,BCH,bitcoin-cash,739,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19463506.25,19463506.25,False,,15,,,,2023-07-31T09:15:00.000Z,254.16253309107503,499805222.19565177,239.7928,0.78262974,4.31278455,3.32239257,-13.59078417,124.95099065,115.54165596,4946894051.333971,0.4173,5337413194.91,,2023-07-31T09:15:00.000Z,,,,,,2023-07-31 14:47:08.442611
0,1,Bitcoin,BTC,bitcoin,10379,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19443993.0,19443993.0,False,,1,,,,2023-07-31T09:16:00.000Z,29370.88504154356,10811699999.436724,83.0455,-0.01889168,0.24981416,-1.26731336,-3.50279238,9.06051996,4.7185579,571087283151.5776,48.1814,616788585872.41,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
1,1027,Ethereum,ETH,ethereum,7199,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,121042994.38617297,121042994.38617297,True,,2,,,,2023-07-31T09:16:00.000Z,1867.3354764962912,4761333614.312058,88.2318,0.09463553,-0.36587127,-0.1194464,-2.48293529,0.32197707,1.95218827,226027877598.6422,19.067,226027877598.64,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
2,825,Tether USDt,USDT,tether,58074,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83818134651.27141,86706257841.30522,True,,3,,,,2023-07-31T09:16:00.000Z,1.000105439313394,18084382623.86059,52.0202,0.02509402,-0.03387339,0.01694418,0.01392724,0.00765885,-0.00960315,83826972377.83899,7.0714,86715400089.6,,2023-07-31T09:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-07-31 14:48:08.820269
3,1839,BNB,BNB,bnb,1548,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153855373.18960035,153855373.18960035,False,,4,,,,2023-07-31T09:16:00.000Z,243.74557559164668,469762680.694501,25.7707,0.08531115,0.49514295,0.93922701,0.16581296,-19.99242845,-24.75355135,37501566495.96674,3.1635,37501566495.97,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
4,52,XRP,XRP,xrp,1015,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,52693851493.0,99988556423.0,False,,5,,,,2023-07-31T09:16:00.000Z,0.7055319172647859,1509635296.6062813,110.4386,0.03619232,-0.97595016,-1.94949748,50.26954342,39.56138088,52.20258606,37177194071.922195,3.1366,70553191726.48,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
5,3408,USD Coin,USDC,usd-coin,13483,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26540872141.526012,26540872141.526012,False,,6,,,,2023-07-31T09:16:00.000Z,1.0000618647366792,2499890440.047167,70.2179,0.01562895,-0.02807074,0.00653222,-0.01285703,0.02222752,-0.00431596,26542514085.592285,2.2392,26542514085.59,,2023-07-31T09:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-07-31 14:48:08.820269
6,74,Dogecoin,DOGE,dogecoin,759,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140396126383.7052,140396126383.7052,True,,7,,,,2023-07-31T09:16:00.000Z,0.07926350715970912,407709396.88384426,-16.1813,0.70139925,-1.11328951,6.30015185,16.43427501,10.67519479,1.04452821,11128289368.810244,0.9388,11128289368.81,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
7,2010,Cardano,ADA,cardano,885,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35007292379.585,36030277985.671,False,,8,,,,2023-07-31T09:16:00.000Z,0.3136578468254496,184147732.39226544,21.5608,0.26182645,-0.58748679,0.00818327,9.66388719,-13.61259709,-18.88209953,10980311950.9696,0.9263,14114603107.15,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
8,5426,Solana,SOL,solana,495,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,404372869.4558904,553689369.9748363,True,,9,,,,2023-07-31T09:16:00.000Z,24.48898194014554,404443794.5024465,62.2512,-0.16922667,-1.92926305,0.01249373,33.02106423,18.32506615,11.87889663,9902679897.19013,0.8354,13559288981.76,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
9,1958,TRON,TRX,tron,800,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,89622361083.62952,89622458125.0216,True,,10,71659659264.0,5625321003.244406,,2023-07-31T09:16:00.000Z,0.07850052680993454,266888637.1908053,48.6008,-0.57293917,-4.48406032,-3.89801424,1.57020022,5.4292163,14.81986606,7035402559.015093,0.5936,7035410176.82,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
10,2,Litecoin,LTC,litecoin,962,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73480351.72743528,84000000.0,False,,11,,,,2023-07-31T09:16:00.000Z,93.76044415140832,645320123.4537152,12.9709,0.42692986,-1.04067001,1.59376667,-14.11873682,0.8727652,6.12222746,6889550414.366035,0.5812,7875877308.72,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
11,3890,Polygon,MATIC,polygon,791,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-07-31T09:16:00.000Z,0.7021939347581503,240857287.55799627,22.6254,0.2885875,-1.3953206,-5.37710646,6.62011971,-21.39672956,-26.85281665,6544074655.618061,0.5521,7021939347.58,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
12,6636,Polkadot,DOT,polkadot-new,545,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1234715294.8605297,1339821669.1542115,True,,13,,,,2023-07-31T09:16:00.000Z,5.1839838388278885,113495799.09659843,63.6713,-0.08219682,-1.17857221,-2.54759759,-1.68944324,-0.9559713,-8.80890914,6400744134.110597,0.5399,6945613879.81,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
13,1831,Bitcoin Cash,BCH,bitcoin-cash,739,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19463506.25,19463506.25,False,,14,,,,2023-07-31T09:16:00.000Z,254.13921187055288,499984899.5626074,240.2007,0.59273497,4.29729283,3.31326,-13.65881178,124.92201034,115.54560126,4946440138.61258,0.4173,5336923449.28,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
14,5994,Shiba Inu,SHIB,shiba-inu,577,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,15,,,,2023-07-31T09:16:00.000Z,8.389597612999594e-06,146695545.28507438,-35.6184,0.56304676,-1.87299238,6.21065216,10.31239305,-1.04631209,-15.32480948,4944383468.219415,0.4171,4946414804.64,,2023-07-31T09:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-07-31 14:48:08.820269
0,1,Bitcoin,BTC,bitcoin,10379,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19443993.0,19443993.0,False,,1,,,,2023-07-31T09:16:00.000Z,29370.88504154356,10811699999.436724,83.0455,-0.01889168,0.24981416,-1.26731336,-3.50279238,9.06051996,4.7185579,571087283151.5776,48.1814,616788585872.41,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
1,1027,Ethereum,ETH,ethereum,7199,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,121042994.38617297,121042994.38617297,True,,2,,,,2023-07-31T09:16:00.000Z,1867.3354764962912,4761333614.312058,88.2318,0.09463553,-0.36587127,-0.1194464,-2.48293529,0.32197707,1.95218827,226027877598.6422,19.067,226027877598.64,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
2,825,Tether USDt,USDT,tether,58074,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83818134651.27141,86706257841.30522,True,,3,,,,2023-07-31T09:16:00.000Z,1.000105439313394,18084382623.86059,52.0202,0.02509402,-0.03387339,0.01694418,0.01392724,0.00765885,-0.00960315,83826972377.83899,7.0714,86715400089.6,,2023-07-31T09:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-07-31 14:48:08.820269
3,1839,BNB,BNB,bnb,1548,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153855373.18960035,153855373.18960035,False,,4,,,,2023-07-31T09:16:00.000Z,243.74557559164668,469762680.694501,25.7707,0.08531115,0.49514295,0.93922701,0.16581296,-19.99242845,-24.75355135,37501566495.96674,3.1635,37501566495.97,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
4,52,XRP,XRP,xrp,1015,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,52693851493.0,99988556423.0,False,,5,,,,2023-07-31T09:16:00.000Z,0.7055319172647859,1509635296.6062813,110.4386,0.03619232,-0.97595016,-1.94949748,50.26954342,39.56138088,52.20258606,37177194071.922195,3.1366,70553191726.48,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
5,3408,USD Coin,USDC,usd-coin,13483,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26540872141.526012,26540872141.526012,False,,6,,,,2023-07-31T09:16:00.000Z,1.0000618647366792,2499890440.047167,70.2179,0.01562895,-0.02807074,0.00653222,-0.01285703,0.02222752,-0.00431596,26542514085.592285,2.2392,26542514085.59,,2023-07-31T09:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-07-31 14:48:08.820269
6,74,Dogecoin,DOGE,dogecoin,759,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140396126383.7052,140396126383.7052,True,,7,,,,2023-07-31T09:16:00.000Z,0.07926350715970912,407709396.88384426,-16.1813,0.70139925,-1.11328951,6.30015185,16.43427501,10.67519479,1.04452821,11128289368.810244,0.9388,11128289368.81,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
7,2010,Cardano,ADA,cardano,885,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35007292379.585,36030277985.671,False,,8,,,,2023-07-31T09:16:00.000Z,0.3136578468254496,184147732.39226544,21.5608,0.26182645,-0.58748679,0.00818327,9.66388719,-13.61259709,-18.88209953,10980311950.9696,0.9263,14114603107.15,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
8,5426,Solana,SOL,solana,495,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,404372869.4558904,553689369.9748363,True,,9,,,,2023-07-31T09:16:00.000Z,24.48898194014554,404443794.5024465,62.2512,-0.16922667,-1.92926305,0.01249373,33.02106423,18.32506615,11.87889663,9902679897.19013,0.8354,13559288981.76,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
9,1958,TRON,TRX,tron,800,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,89622361083.62952,89622458125.0216,True,,10,71659659264.0,5625321003.244406,,2023-07-31T09:16:00.000Z,0.07850052680993454,266888637.1908053,48.6008,-0.57293917,-4.48406032,-3.89801424,1.57020022,5.4292163,14.81986606,7035402559.015093,0.5936,7035410176.82,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
10,2,Litecoin,LTC,litecoin,962,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73480351.72743528,84000000.0,False,,11,,,,2023-07-31T09:16:00.000Z,93.76044415140832,645320123.4537152,12.9709,0.42692986,-1.04067001,1.59376667,-14.11873682,0.8727652,6.12222746,6889550414.366035,0.5812,7875877308.72,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
11,3890,Polygon,MATIC,polygon,791,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-07-31T09:16:00.000Z,0.7021939347581503,240857287.55799627,22.6254,0.2885875,-1.3953206,-5.37710646,6.62011971,-21.39672956,-26.85281665,6544074655.618061,0.5521,7021939347.58,,2023-07-31T09:16:00.000Z,,,,,,2023-07-31 14:48:08.820269
